"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DCA21LA226","ACC","103922","2021-09-17T13:40:00Z","Asheville","North Carolina","United States",,"N444ZW","7788","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-19T19:00:00Z","None","0","0","0","The fuel truck driver backing up in the direction of the airplane without the use of marshallers.","Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew",,"35.436199000000002","-82.541802000000004","BOMBARDIER INC","CL-600-2B19","AIR","AVL","ASHEVILLE RGNL","false","2","TF","SCHD",,"121","Substantial","VMC","AIR WISCONSIN AIRLINES LLC","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103922","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103922/pdf"
"ERA21FA354","ACC","103831","2021-09-09T15:27:00Z","Provincetown","Massachusetts","United States",,"N88833","402C0265","false","Aviation","DirectorBrief","2023-08-15T04:00:00Z","2023-08-15T17:00:00Z","Serious","0","7","0","The pilot’s delayed decision to perform an aborted landing late in the landing roll with insufficient runway remaining. Contributing to the accident was the pilot’s failure to execute a go-around once the approach became unstabilized, per the operator’s procedures.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Rain - Effect on operation",,"42.075992999999997","-70.211743999999996","CESSNA","402C","AIR","PVC","PROVINCETOWN MUNI","false","2","REC","SCHD",,"135","Substantial","IMC","Cape Air","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103831","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103831/pdf"
"WPR21LA335","ACC","103797","2021-09-03T14:37:00Z","Salt Lake City","Utah","United States",,"N827JS","560-5116","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","2021-10-06T11:00:00Z","None","0","0","0","The airplane’s impact with birds during approach.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"40.788392999999999","-111.97777000000001","CESSNA","560XL","AIR","SLC","Salt Lake City International Airport","false","2","TF","NSCH","UNK","135","Substantial","VMC","Exclusive Jets LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103797","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103797/pdf"
"ERA21LA350","ACC","103812","2021-09-03T12:44:00Z","Naples","Florida","United States",,"N351CW","RB-53","false","Aviation","DirectorBrief","2023-08-16T04:00:00Z","2023-08-16T17:00:00Z","None","0","0","0","The pilot was unable to stop the airplane during the landing for reasons which could not be determined, resulting in a runway excursion.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"26.150870999999999","-81.777640000000005","RAYTHEON AIRCRAFT COMPANY","390","AIR","APF","NAPLES MUNI","false","2","TF","NSCH","BUS","135","Substantial","VMC","Executive Aero Charter Management LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103812","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103812/pdf"
"DCA21LA229","ACC","103969","2021-09-01T03:29:00Z","Seattle","Washington","United States",,"N196DN","28453","false","Aviation","DirectorBrief","2022-07-21T04:00:00Z","2022-07-21T19:00:00Z","Serious","0","1","1","The flightcrew’s failure to set the hydraulic panel correctly during the execution of the pushback checklist, and when the hydraulic panel setting was corrected, that resulted in the airplane coming to a sudden stop and a flight attendant receiving a serious injury.","Personnel issues - Task performance - Planning/preparation - (general) - Flight crew, Personnel issues - Action/decision - Action - Forgotten action/omission - Flight crew, Aircraft - Aircraft systems - Hydraulic power system - Hydraulic, main system - Not used/operated",,"47.438408000000003","-122.2997","BOEING","767-332","AIR","SEA","SEATTLE-TACOMA INTL","false","2","TJ","SCHD",,"121","None","VMC","DELTA AIR LINES INC","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103969","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103969/pdf"
"WPR21FA330","ACC","103764","2021-08-28T13:16:00Z","Bernard","Idaho","United States",,"N922MA","U20603467","false","Aviation","DirectorBrief","2023-02-24T05:00:00Z","2023-03-01T05:00:00Z","Fatal","2","1","0","The pilot’s decision to continue the flight into a canyon that exceeded the performance capabilities of the airplane, which resulted in an impact with trees an terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Capability exceeded, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation",,"45.009338","-114.87202000000001","CESSNA","TU206F","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","McCall Aviation Inc.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103764","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103764/pdf"
"ERA21LA353","ACC","103828","2021-08-26T13:34:00Z","Banner Elk","North Carolina","United States",,"N413N","50500455","false","Aviation","DirectorBrief","2023-09-27T04:00:00Z","2023-09-27T18:00:00Z","None","0","0","0","The pilot’s failure to achieve the approach criteria for the available runway landing distances published in the POH, likely as a result of the steeper-than-normal approach and the required left turn on short final to avoid the terrain surrounding the airport. Contributing to the accident were a lower runway friction than that assumed by the airframe manufacturer and tire cornering forces imparted during the landing roll, which reduced the airplane’s reduced braking effectiveness, which when combined with a high approach speed, increased the required stopping distance beyond the runway distance available. Also contributing to the accident was the operator’s lack of consideration of airport topography in its Destination Airport Analysis Program.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Organizational issues - Management - Policy/procedure - Adequacy of policy/proc - Operator, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Effect on operation",,"36.159618000000002","-81.892906999999994","EMBRAER","EMB-505","AIR","NC06","ELK RIVER","false","2","TJ","NSCH","POSI","091","Substantial","VMC","NICHOLAS SERVICES LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103828","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103828/pdf"
"CEN21LA384","ACC","103750","2021-08-24T18:58:00Z","Lansing","Michigan","United States",,"N1GG","0202","false","Aviation","DirectorBrief","2023-08-23T04:00:00Z","2023-08-23T17:00:00Z","None","0","0","0","The pilot’s decision to depart with a tailwind as a thunderstorm approached, which resulted in a loss of airplane performance due to an encounter with a significant tailwind gust and a subsequent runway excursion.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Effect on operation",,"42.778514000000001","-84.564770999999993","CIRRUS DESIGN CORP","SF50","AIR","LAN","Capital Region International","false","1","TF","NSCH","BUS","091","Destroyed","VMC","N1GG LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103750","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103750/pdf"
"DCA21LA208","ACC","103753","2021-08-23T20:45:00Z","SeaTac","Washington","United States",,"N479AS","60576","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z",,"Serious","0","1","3","The passenger’s use of the evacuation slide resulted in the serious injury.","Aircraft - Aircraft oper/perf/capability - (general) - (general) - Related operating info",,"47.443719000000002","-122.31173","BOEING","737-990ER","AIR","SEA","SEATTLE-TACOMA INTL","false","2","TF","SCHD",,"121","None","VMC","ALASKA AIRLINES INC","Taxi","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103753/pdf"
"DCA21LA209","ACC","103756","2021-08-21T14:00:00Z","Chicago","Illinois","United States",,"N806AW","1056","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","2022-07-20T19:00:00Z","Serious","0","1","0","An encounter with clear air turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Awareness of condition, Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel",,"41.972200999999998","-87.920565999999994","AIRBUS","319-132","AIR",,,"false",,,"SCHD",,"121","None","VMC","American Airlines","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103756","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103756/pdf"
"ANC21LA094","ACC","103927","2021-08-21T13:25:00Z","Bettles","Alaska","United States",,"N560TR","141","false","Aviation","DirectorBrief","2023-09-27T04:00:00Z","2023-09-27T17:00:00Z","None","0","0","0","The seizure of the engine during flight for undetermined reasons, which led to a total loss of engine power.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Unknown/Not determined",,"68.07526","-155.83896999999999","DEHAVILLAND","DHC-3","AIR",,,"false","1","REC","NSCH","BUS","135","Substantial","VMC","Sourdough Air Service, Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103927","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103927/pdf"
"ANC21LA073","ACC","103719","2021-08-16T14:52:00Z","Fairbanks","Alaska","United States",,"N97HA","208B0610","false","Aviation","DirectorBrief","2023-04-26T04:00:00Z","2022-03-16T11:00:00Z","None","0","0","0","The pilot’s unexpected encounter with supercooled liquid droplets (SLD), which resulted in a loss of control due to ice accumulation. Contributing to the accident were: (1) the pilot’s failure to maintain the minimum airspeed for flight in icing conditions, (2) the pilot’s failure to disconnect the autopilot every 10 minutes to check for ice buildup, (3) the overweight airplane, (4) the lack of an SLD forecast product for the state of Alaska, and (5) the Federal Aviation Administration's failure to require weight and balance documentation for each flight in Title 14 Code of Federal Regulations Part 135 single-engine operations.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of automation - Pilot, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - FAA or designated personnel, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Freezing rain/sleet - Awareness of condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Freezing rain/sleet - Effect on equipment",,"64.935912999999999","-148.20411999999999","CESSNA","208","AIR",,,"false","1","TP","SCHD",,"135","Substantial","IMC","WRIGHT AIR SERVICE INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103719","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103719/pdf"
"ANC21LA074","ACC","103736","2021-08-13T15:55:00Z","Soldotna","Alaska","United States",,"N3467Y","18051967","false","Aviation","DirectorBrief","2023-08-23T04:00:00Z","2023-08-23T17:00:00Z","None","0","0","0","The flight instructor's inadequate supervision of the pilot receiving instruction, which resulted in a loss of control during the landing touchdown and a left main landing gear collapse.","Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",,"60.475138999999999","-151.03962999999999","CESSNA","180H","AIR","SXQ","Soldotna Airport","false","1","REC","NSCH","INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103736","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103736/pdf"
"WPR21LA313","ACC","103681","2021-08-11T09:00:00Z","Helena","Montana","United States",,"N783MB","425-0103","false","Aviation","DirectorBrief","2023-09-20T04:00:00Z","2023-09-20T17:00:00Z","Serious","0","3","0","A flameout of both engines due to fuel starvation for reasons that could not be determined due to the airplane’s damage.","Aircraft - Aircraft power plant - Power plant - (general) - Unknown/Not determined",,"46.740278000000004","-111.94416","CESSNA","425","AIR","HLN","HELENA RGNL","false","2","TP","NSCH","BUS","091","Substantial","VMC",,"Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103681","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103681/pdf"
"ANC21LA075","ACC","103737","2021-08-09T20:30:00Z","Talkeetna","Alaska","United States",,"N1264A","18-1060","false","Aviation","DirectorBrief","2022-12-20T05:00:00Z","2022-12-08T15:00:00Z","Minor","0","0","2","The malfunction of the control stick during initial climb for reasons that could not be determined based on available evidence.","Aircraft - Aircraft systems - Flight control system - Control column section - Inoperative",,"62.635385999999997","-149.06035","PIPER","PA-18","AIR","AK61","STEPHAN LAKE LODGE","false","1","REC","NSCH","PERS","091","Substantial","VMC","PIERSKALLA SHEILA","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103737","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103737/pdf"
"ANC21FA069","ACC","103647","2021-08-05T10:50:00Z","Ketchikan","Alaska","United States",,"N1249K","1594","false","Aviation","DirectorBrief","2022-09-21T04:00:00Z","2022-03-22T11:00:00Z","Fatal","6","0","0","The pilot’s decision to continue visual flight rules (VFR) flight into instrument meteorological conditions (IMC), which resulted in controlled flight into terrain. Contributing to the accident was the FAA’s reliance on voluntary compliance with the Ketchikan Operator’s Letter of Agreement.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Instrument flight capability - Attain/maintain not possible",,"55.482582999999998","-131.22532000000001","DEHAVILLAND","DHC-2 MK.I","AIR",,,"false","1","REC","NSCH",,"135","Destroyed","IMC","Southeast Aviation LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103647","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103647/pdf"
